web-scraper-start-url,Name,Constellation,Right ascension,Declination,Apparent magnitude,Distance,Proper motion RA,Proper motion Dec,B-T magnitude,V-T magnitude,Proper names,HD,TYCHO-2 2000,USNO-A2.0,BSC,HIP
https://server6.sky-map.org/starview?object_type=1&object_id=1250&object_name=HD+1,66 Oph,Ophiucus,18h00m15.80s,+04Â°22'07.0",4.64,207.469 parsecs,2.1,-11.9,4.637,4.742,,,TYC 438-2741-1,USNO-A2 0900-11197235,,HIP 88149
https://server6.sky-map.org/starview?object_type=1&object_id=1251&object_name=HD+1,71 Oph,Ophiucus,18h07m18.40s,+08Â°44'02.0",4.64,72.939 parsecs,9.5,30.8,5.838,4.745,,,TYC 1008-1945-1,USNO-A2 0975-10496946,,HIP 88765
https://server6.sky-map.org/starview?object_type=1&object_id=1252&object_name=HD+1,ν Pav,Pavo,18h31m22.40s,-62Â°16'42.0",4.64,146.843 parsecs,-0.8,-47.2,4.478,4.593,,,TYC 9072-3028-1,USNO-A2 0225-29280463,,HIP 90797
https://server6.sky-map.org/starview?object_type=1&object_id=1253&object_name=HD+1,θ CrA (Biēshíyī),Corona Australis,18h33m30.20s,-42Â°18'45.0",4.64,265.957 parsecs,31.8,-21.1,5.885,4.725,,,TYC 7910-1570-1,USNO-A2 0450-34761857,,HIP 90982
https://server6.sky-map.org/starview?object_type=1&object_id=1254&object_name=HD+1,15 Vul,Vulpecula,20h01m06.10s,+27Â°45'13.0",4.64,68.166 parsecs,58.3,3.5,4.874,4.675,,,TYC 2149-1880-1,USNO-A2 1125-14892846,,HIP 98543
https://server6.sky-map.org/starview?object_type=1&object_id=1255&object_name=HD+1,φ Psc,Pisces,01h13m44.90s,+24Â°35'01.0",4.65,115.741 parsecs,19,-22.8,6.002,4.786,,,TYC 1747-2263-1,USNO-A2 1125-00415324,,HIP 5742
https://server6.sky-map.org/starview?object_type=1&object_id=1256&object_name=HD+1,τθ Eri,Eridanus,03h53m42.60s,-24Â°36'45.0",4.65,118.203 parsecs,32.2,-5.1,4.466,4.603,,,TYC 6448-1372-1,USNO-A2 0600-01545743,,HIP 18216
https://server6.sky-map.org/starview?object_type=1&object_id=1257&object_name=HD+1,ρ Tau (SVETLANA ZAYTCEVA),Taurus,04h33m50.90s,+14Â°50'40.0",4.65,46.751 parsecs,103.7,-26,4.933,4.67,,,TYC 681-1151-1,USNO-A2 0975-01037651,,HIP 21273
https://server6.sky-map.org/starview?object_type=1&object_id=1258&object_name=HD+1,πα Ori,Orion,04h54m53.80s,+10Â°09'03.0",4.65,36.982 parsecs,40.8,-128.9,4.749,4.659,,,TYC 688-1867-1,USNO-A2 0975-01207500,,HIP 22845
https://server6.sky-map.org/starview?object_type=1&object_id=1259&object_name=HD+1,HD 40409,Dorado,05h54m06.10s,-63Â°05'24.0",4.65,27.27 parsecs,141.7,547.5,5.976,4.759,,,TYC 8896-1535-1,USNO-A2 0225-02547935,,HIP 27890
https://server6.sky-map.org/starview?object_type=1&object_id=1260&object_name=HD+1,38 Gem,Gemini,06h54m38.70s,+13Â°10'40.0",4.65,27.941 parsecs,71,-79.7,5.058,4.751,,,TYC 760-2586-1,USNO-A2 0975-04173136,,HIP 33202
https://server6.sky-map.org/starview?object_type=1&object_id=1261&object_name=HD+1,HD 59890,Puppis,07h30m42.50s,-30Â°57'44.0",4.65,537.634 parsecs,0,0,5.789,4.738,,,TYC 7105-3516-1,USNO-A2 0525-05339622,,HIP 36514
https://server6.sky-map.org/starview?object_type=1&object_id=1262&object_name=HD+1,HD 110956,Crux,12h46m22.70s,-56Â°29'20.0",4.65,121.359 parsecs,-33.2,-12.6,4.42,4.594,,,TYC 8655-4100-1,USNO-A2 0300-16591126,,HIP 62327
https://server6.sky-map.org/starview?object_type=1&object_id=1263&object_name=HD+1,HD 119834,Centaurus,13h46m39.30s,-51Â°25'58.0",4.65,78.864 parsecs,10.7,-27.4,5.832,4.738,,,TYC 8274-2554-1,USNO-A2 0375-19101496,,HIP 67234
https://server6.sky-map.org/starview?object_type=1&object_id=1264&object_name=HD+1,10 Dra (Tien Yi),Draco,13h51m25.90s,+64Â°43'24.0",4.65,120.048 parsecs,1.5,-4.4,6.659,4.783,,,TYC 4174-1261-1,USNO-A2 1500-05729967,,HIP 67627
https://server6.sky-map.org/starview?object_type=1&object_id=1265&object_name=HD+1,η Nor,Norma,16h03m12.90s,-49Â°13'47.0",4.65,66.8 parsecs,41.7,9.1,5.804,4.746,,,TYC 8318-1128-1,USNO-A2 0375-26281500,,HIP 78639
https://server6.sky-map.org/starview?object_type=1&object_id=1266&object_name=HD+1,20 Oph,Ophiucus,16h49m50.00s,-10Â°46'59.0",4.65,36.982 parsecs,94.3,-94.5,5.197,4.687,,,TYC 5633-777-1,USNO-A2 0750-10071926,,HIP 82369
https://server6.sky-map.org/starview?object_type=1&object_id=1267&object_name=HD+1,69 Her,Hercules,17h17m40.30s,+37Â°17'30.0",4.65,54.526 parsecs,-43.2,60.9,4.657,4.623,,,TYC 2604-1775-1,USNO-A2 1200-08307070,,HIP 84606
https://server6.sky-map.org/starview?object_type=1&object_id=1268&object_name=HD+1,HD 167818,Sagittarius,18h18m03.20s,-27Â°02'33.0",4.65,214.592 parsecs,6,-3.4,6.804,4.829,,,TYC 6852-5204-1,USNO-A2 0600-32005295,,HIP 89678
https://server6.sky-map.org/starview?object_type=1&object_id=1269&object_name=HD+1,3 And (Salm),Andromeda,23h04m11.00s,+50Â°03'08.0",4.65,54.945 parsecs,167.3,166.4,5.986,4.759,,,TYC 3631-2230-1,USNO-A2 1350-17780472,,HIP 113919
https://server6.sky-map.org/starview?object_type=1&object_id=1270&object_name=HD+1,χ Psc,Pisces,01h11m27.20s,+21Â°02'05.0",4.66,134.771 parsecs,41,-9,5.955,4.771,,,TYC 1202-2126-1,USNO-A2 1050-00328097,,HIP 5571
https://server6.sky-map.org/starview?object_type=1&object_id=1271&object_name=HD+1,35 Ari (35 Arietis),Aries,02h43m27.10s,+27Â°42'26.0",4.66,113.379 parsecs,8,-8.9,4.482,4.624,,,TYC 1776-1395-1,USNO-A2 1125-00870407,,HIP 12719
https://server6.sky-map.org/starview?object_type=1&object_id=1272&object_name=HD+1,τι Eri,Eridanus,03h59m55.50s,-24Â°00'59.0",4.66,101.523 parsecs,0,0,4.474,4.602,,,TYC 6455-1268-1,USNO-A2 0600-01596093,,HIP 18673
https://server6.sky-map.org/starview?object_type=1&object_id=1273&object_name=HD+1,15 Mon,Monoceros,06h40m58.70s,+09Â°53'44.0",4.66,313.48 parsecs,-9.6,-3.3,4.374,4.642,,,TYC 750-1880-1,USNO-A2 0975-03658268,,HIP 31978
https://server6.sky-map.org/starview?object_type=1&object_id=1274&object_name=HD+1,27 CMa,Canis Major,07h14m15.20s,-26Â°21'09.0",4.66,483.092 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=1275&object_name=HD+1,HD 57150,Puppis,07h18m18.40s,-36Â°44'03.0",4.66,259.74 parsecs,-11.5,4.6,4.525,4.659,,,TYC 7115-3016-1,USNO-A2 0525-04626201,,HIP 35363
https://server6.sky-map.org/starview?object_type=1&object_id=1276&object_name=HD+1,γ Cnc (Alghatis),Cancer,08h43m17.10s,+21Â°28'07.0",4.66,48.591 parsecs,-106.4,-39.9,4.68,4.654,,,TYC 1399-2905-1,USNO-A2 1050-05836599,,HIP 42806
https://server6.sky-map.org/starview?object_type=1&object_id=1277&object_name=HD+1,HD 90772,Carina,10h27m24.40s,-57Â°38'20.0",4.66,10000000 parsecs,-8,3.4,5.238,4.736,,,TYC 8609-3069-1,USNO-A2 0300-09679762,,HIP 51192
https://server6.sky-map.org/starview?object_type=1&object_id=1278&object_name=HD+1,HD 92397,Carina,10h38m45.10s,-59Â°10'59.0",4.66,568.182 parsecs,-14.8,0.5,6.859,4.894,,,TYC 8613-3365-1,USNO-A2 0300-10212678,,HIP 52102
https://server6.sky-map.org/starview?object_type=1&object_id=1279&object_name=HD+1,π Vir,Virgo,12h00m52.40s,+06Â°36'51.0",4.66,109.17 parsecs,0.6,-26.7,4.79,4.658,,,TYC 286-1022-1,USNO-A2 0900-07053609,,HIP 58590
https://server6.sky-map.org/starview?object_type=1&object_id=1280&object_name=HD+1,χ Vir,Virgo,12h39m14.80s,-07Â°59'44.0",4.66,97.656 parsecs,-77.2,-24.3,6.252,4.783,,,TYC 5528-1471-1,USNO-A2 0750-07909302,,HIP 61740
https://server6.sky-map.org/starview?object_type=1&object_id=1281&object_name=HD+1,HD 110458,Centaurus,12h42m35.40s,-48Â°48'47.0",4.66,57.77 parsecs,-124.4,-28.9,6.037,4.77,,,TYC 8240-2722-1,USNO-A2 0375-16469152,,HIP 62012
https://server6.sky-map.org/starview?object_type=1&object_id=1282&object_name=HD+1,83 UMa,Ursa Major,13h40m44.30s,+54Â°40'54.0",4.66,168.35 parsecs,-19.6,-11.6,6.782,4.828,,,TYC 3851-1506-1,USNO-A2 1425-07998704,,HIP 66738
https://server6.sky-map.org/starview?object_type=1&object_id=1283&object_name=HD+1,ο Dra,Draco,18h51m12.10s,+59Â°23'18.0",4.66,98.814 parsecs,79.4,24.8,6.129,4.765,,,TYC 3930-1790-1,USNO-A2 1425-09336851,,HIP 92512
https://server6.sky-map.org/starview?object_type=1&object_id=1284&object_name=HD+1,ν Aql (Equator Star),Aquila,19h26m31.10s,+00Â°20'19.0",4.66,3571.429 parsecs,-1.6,-4.3,5.341,4.729,,,TYC 465-2618-1,USNO-A2 0900-15081836,,HIP 95585
https://server6.sky-map.org/starview?object_type=1&object_id=1285&object_name=HD+1,π Aqr (Seat),Aquarius,22h25m16.60s,+01Â°22'39.0",4.66,337.838 parsecs,17.5,2.3,4.568,4.76,,,TYC 560-1818-1,USNO-A2 0900-20110896,,HIP 110672
https://server6.sky-map.org/starview?object_type=1&object_id=1286&object_name=HD+1,ψ Peg,Pegasus,23h57m45.50s,+25Â°08'29.0",4.66,132.626 parsecs,-36,-32.5,6.678,4.832,,,TYC 2255-2883-1,USNO-A2 1125-20009156,,HIP 118131
https://server6.sky-map.org/starview?object_type=1&object_id=1287&object_name=HD+1,χ Cet,Cetus,01h49m35.10s,-10Â°41'11.0",4.67,23.613 parsecs,-148.1,-95.7,5.054,4.694,,,TYC 5278-2438-1,USNO-A2 0750-00429221,,HIP 8497
https://server6.sky-map.org/starview?object_type=1&object_id=1288&object_name=HD+1,34 Per,Perseus,03h29m22.10s,+49Â°30'32.0",4.67,171.233 parsecs,19.4,-24.3,4.581,4.715,,,TYC 3320-2810-1,,,HIP 16244
https://server6.sky-map.org/starview?object_type=1&object_id=1289&object_name=HD+1,θ Lep,Lepus,06h06m09.30s,-14Â°56'07.0",4.67,52.247 parsecs,-16.5,13.6,4.723,4.669,,,TYC 5361-1758-1,USNO-A2 0750-01800813,,HIP 28910
https://server6.sky-map.org/starview?object_type=1&object_id=1290&object_name=HD+1,τ UMa,Ursa Major,09h10m55.10s,+63Â°30'49.0",4.67,37.327 parsecs,97.1,-60.8,5.078,4.684,,,TYC 4138-1687-1,USNO-A2 1500-05146812,,HIP 45075
https://server6.sky-map.org/starview?object_type=1&object_id=1291&object_name=HD+1,ψα Lup,Lupus,15h39m46.00s,-34Â°24'43.0",4.67,75.075 parsecs,4,-13,5.898,4.769,,,TYC 7335-935-1,USNO-A2 0525-19959373,,HIP 76705
https://server6.sky-map.org/starview?object_type=1&object_id=1292&object_name=HD+1,93 Her,Hercules,18h00m03.40s,+16Â°45'03.0",4.67,201.207 parsecs,-8.3,-10.9,6.289,4.806,,,TYC 1554-2021-1,USNO-A2 1050-09508630,,HIP 88128
https://server6.sky-map.org/starview?object_type=1&object_id=1293&object_name=HD+1,γ Mic,Microscopium,21h01m17.50s,-32Â°15'28.0",4.67,68.54 parsecs,-3.3,2,5.748,4.752,,,TYC 7475-1129-1,USNO-A2 0525-42990638,,HIP 103738
https://server6.sky-map.org/starview?object_type=1&object_id=1294&object_name=HD+1,πα Cyg (Azelfafage),Cygnus,21h42m05.70s,+51Â°11'23.0",4.67,515.464 parsecs,3.9,-4,4.512,4.648,,,TYC 3603-3215-1,USNO-A2 1350-14745154,,HIP 107136
https://server6.sky-map.org/starview?object_type=1&object_id=1295&object_name=HD+1,11 Ori,Orion,05h04m34.10s,+15Â°24'15.0",4.68,122.699 parsecs,18.4,-31.3,4.598,4.652,,,TYC 1282-2292-1,USNO-A2 1050-01630525,,HIP 23607
https://server6.sky-map.org/starview?object_type=1&object_id=1296&object_name=HD+1,π CMa,Canis Major,06h55m37.40s,-20Â°08'11.0",4.68,29.231 parsecs,50.4,40.2,5.097,4.708,,,TYC 5958-3291-1,USNO-A2 0675-04238751,,HIP 33302
https://server6.sky-map.org/starview?object_type=1&object_id=1297&object_name=HD+1,28 Mon,Monoceros,08h01m13.30s,-01Â°23'33.0",4.68,144.928 parsecs,67.3,-76,6.609,4.853,,,TYC 4846-2652-1,USNO-A2 0825-05866960,,HIP 39211
https://server6.sky-map.org/starview?object_type=1&object_id=1298&object_name=HD+1,HD 83425,Hydra,09h38m27.30s,+04Â°38'57.0",4.68,84.034 parsecs,-166.1,-50.1,6.407,4.818,,,TYC 238-2476-1,USNO-A2 0900-06463420,,HIP 47310
https://server6.sky-map.org/starview?object_type=1&object_id=1299&object_name=HD+1,δα Aps (Delta1 Apodis),Apus,16h20m20.80s,-78Â°41'45.0",4.68,234.742 parsecs,-10.1,-35.5,6.795,4.902,,,TYC 9446-3517-1,USNO-A2 0075-05300343,,HIP 80047
https://server6.sky-map.org/starview?object_type=1&object_id=1300&object_name=HD+1,ζ Sct,Scutum,18h23m39.50s,-08Â°56'03.0",4.68,58.548 parsecs,47.9,42,5.866,4.77,,,TYC 5690-1263-1,USNO-A2 0750-13064670,,HIP 90135
https://server6.sky-map.org/starview?object_type=1&object_id=1301&object_name=HD+1,σ Dra (Alsaphi),Draco,19h32m21.60s,+69Â°39'40.0",4.68,5.767 parsecs,599.2,-1734.7,5.657,4.757,,,TYC 4448-2481-1,,,HIP 96100
https://server6.sky-map.org/starview?object_type=1&object_id=1302&object_name=HD+1,ζ Del (Hùgu?wu),Delphinus,20h35m18.50s,+14Â°40'27.0",4.68,69.638 parsecs,46.9,11,4.768,4.66,,,TYC 1100-1719-1,USNO-A2 0975-19254172,,HIP 101589
https://server6.sky-map.org/starview?object_type=1&object_id=1303&object_name=HD+1,ε Cap (Castra),Capricornus,21h37m04.80s,-19Â°27'58.0",4.68,203.252 parsecs,0,0,4.279,4.486,,,TYC 6370-1176-1,USNO-A2 0675-36529236,,HIP 106723
https://server6.sky-map.org/starview?object_type=1&object_id=1304&object_name=HD+1,ηβ Hyi,Hydrus,01h54m56.10s,-67Â°38'50.0",4.69,66.489 parsecs,74.8,73.2,5.863,4.789,,,TYC 9143-238-1,USNO-A2 0150-01186748,,HIP 8928
https://server6.sky-map.org/starview?object_type=1&object_id=1305&object_name=HD+1,ν For,Fornax,02h04m29.40s,-29Â°17'49.0",4.69,110.742 parsecs,11.3,8.2,4.493,4.659,,,TYC 6432-2329-1,USNO-A2 0600-00814104,,HIP 9677
https://server6.sky-map.org/starview?object_type=1&object_id=1306&object_name=HD+1,π Tau,Taurus,04h26m36.40s,+14Â°42'49.0",4.69,139.47 parsecs,-6.7,-30.3,5.917,4.794,,,TYC 680-993-1,USNO-A2 0975-00995269,,HIP 20732
https://server6.sky-map.org/starview?object_type=1&object_id=1307&object_name=HD+1,σβ Tau (Foo Eh),Taurus,04h39m16.50s,+15Â°55'05.0",4.69,48.757 parsecs,84.8,-19.1,4.868,4.686,,,TYC 1266-1418-1,USNO-A2 1050-01354634,,HIP 21683
https://server6.sky-map.org/starview?object_type=1&object_id=1308&object_name=HD+1,HD 76805,Vela,08h56m19.40s,-52Â°43'25.0",4.69,115.207 parsecs,-15.4,11.4,4.56,4.702,,,TYC 8582-4212-1,USNO-A2 0300-05404470,,HIP 43878
https://server6.sky-map.org/starview?object_type=1&object_id=1309&object_name=HD+1,λ Pyx,Pyxis,09h23m12.30s,-28Â°50'02.0",4.69,55.804 parsecs,-122.5,17.6,5.846,4.814,,,TYC 6600-2227-1,USNO-A2 0600-12288005,,HIP 46026
https://server6.sky-map.org/starview?object_type=1&object_id=1310&object_name=HD+1,HD 81799,Hydra,09h27m18.40s,-22Â°20'38.0",4.69,53.967 parsecs,182.6,-158.6,6.201,4.849,,,TYC 6041-1680-1,USNO-A2 0675-10312942,,HIP 46371
https://server6.sky-map.org/starview?object_type=1&object_id=1311&object_name=HD+1,ι Cru,Crux,12h45m37.90s,-60Â°58'52.0",4.69,38.212 parsecs,112.4,-64.7,6.027,4.803,,,TYC 8988-2172-1,USNO-A2 0225-15253268,,HIP 62268
https://server6.sky-map.org/starview?object_type=1&object_id=1312&object_name=HD+1,74 Vir,Virgo,13h31m57.90s,-06Â°15'21.0",4.69,132.45 parsecs,-104.7,-43.6,6.813,4.897,,,TYC 4972-1456-1,USNO-A2 0825-08027532,,HIP 66006
https://server6.sky-map.org/starview?object_type=1&object_id=1313&object_name=HD+1,γα Sgr,Sagittarius,18h05m01.30s,-29Â°34'48.0",4.69,636.943 parsecs,3.4,-4.8,5.718,4.781,,,TYC 6854-4373-1,USNO-A2 0600-30292857,,HIP 88567
https://server6.sky-map.org/starview?object_type=1&object_id=1314&object_name=HD+1,φ Cyg,Cygnus,19h39m22.60s,+30Â°09'12.0",4.69,76.923 parsecs,2.2,37,5.894,4.78,,,TYC 2656-5248-1,USNO-A2 1200-12481935,,HIP 96683
https://server6.sky-map.org/starview?object_type=1&object_id=1315&object_name=HD+1,γ Equ,Equuleus,21h10m20.50s,+10Â°07'54.0",4.69,35.236 parsecs,51.4,-152.5,5.014,4.703,,,TYC 1108-2583-1,USNO-A2 0975-20092914,,HIP 104521
https://server6.sky-map.org/starview?object_type=1&object_id=1316&object_name=HD+1,ξ Aqr (Bunda),Aquarius,21h37m45.10s,-07Â°51'15.0",4.69,54.765 parsecs,115.5,-24.3,4.888,4.7,,,TYC 5787-1291-1,USNO-A2 0750-20896411,,HIP 106786
https://server6.sky-map.org/starview?object_type=1&object_id=1317&object_name=HD+1,ε Ind (Proxima Indi),Indus,22h03m21.60s,-56Â°47'10.0",4.69,3.626 parsecs,3959.1,-2538.3,6.048,4.826,,,TYC 8817-984-1,,,HIP 108870
https://server6.sky-map.org/starview?object_type=1&object_id=1318&object_name=HD+1,ο Aqr (Kae Uh),Aquarius,22h03m18.90s,-02Â°09'19.0",4.69,116.822 parsecs,25,-11.2,4.672,4.765,,,TYC 5224-1808-1,USNO-A2 0825-19531322,,HIP 108874
https://server6.sky-map.org/starview?object_type=1&object_id=1319&object_name=HD+1,66 Aqr (g1 Aqr),Aquarius,22h43m35.30s,-18Â°49'49.0",4.69,148.588 parsecs,-31.7,-27.6,6.463,4.83,,,TYC 6389-1377-1,USNO-A2 0675-37102363,,HIP 112211
https://server6.sky-map.org/starview?object_type=1&object_id=1320&object_name=HD+1,89 Aqr (c3 Aqr),Aquarius,23h09m54.80s,-22Â°27'27.0",4.69,159.744 parsecs,32.7,-13,5.505,4.802,,,TYC 6401-1356-1,USNO-A2 0675-37302259,,HIP 114375
https://server6.sky-map.org/starview?object_type=1&object_id=1321&object_name=HD+1,π Per (Gorgonea Secunda),Perseus,02h58m45.70s,+39Â°39'46.0",4.7,99.8 parsecs,26.7,-40.6,4.765,4.69,,,TYC 2850-2115-1,USNO-A2 1275-01905682,,HIP 13879
https://server6.sky-map.org/starview?object_type=1&object_id=1322&object_name=HD+1,λ Cet (Menkar),Cetus,02h59m42.90s,+08Â°54'27.0",4.7,130.039 parsecs,0,0,4.567,4.681,,,TYC 641-985-1,USNO-A2 0975-00671738,,HIP 13954
https://server6.sky-map.org/starview?object_type=1&object_id=1323&object_name=HD+1,HD 61429,Puppis,07h38m18.00s,-25Â°21'53.0",4.7,168.919 parsecs,0,0,4.561,4.664,,,TYC 6543-3376-1,USNO-A2 0600-06962672,,HIP 37173
https://server6.sky-map.org/starview?object_type=1&object_id=1324&object_name=HD+1,π Leo,Leo,10h00m12.80s,+08Â°02'39.0",4.7,161.031 parsecs,-30.6,-21.4,6.771,4.859,,,TYC 829-1744-1,USNO-A2 0975-06387652,,HIP 49029
https://server6.sky-map.org/starview?object_type=1&object_id=1325&object_name=HD+1,θ Crt (Yìsushísān),Crater,11h36m40.90s,-09Â°48'08.0",4.7,93.458 parsecs,-60,5.2,4.59,4.662,,,TYC 5510-1508-1,USNO-A2 0750-07603059,,HIP 56633
https://server6.sky-map.org/starview?object_type=1&object_id=1326&object_name=HD+1,ο Hya,Hydra,11h40m12.80s,-34Â°44'41.0",4.7,151.745 parsecs,-44.2,-2.1,4.594,4.674,,,TYC 7224-1785-1,USNO-A2 0525-14336799,,HIP 56922
https://server6.sky-map.org/starview?object_type=1&object_id=1327&object_name=HD+1,24 CVn,Canes Venatici,13h34m27.30s,+49Â°00'58.0",4.7,58.411 parsecs,-127.7,28.8,4.84,4.685,,,TYC 3466-1270-1,USNO-A2 1350-08298195,,HIP 66234
https://server6.sky-map.org/starview?object_type=1&object_id=1328&object_name=HD+1,γ Sct,Scutum,18h29m11.90s,-14Â°33'57.0",4.7,89.366 parsecs,2.3,-3.4,4.762,4.684,,,TYC 5702-2882-1,USNO-A2 0750-13292715,,HIP 90595
https://server6.sky-map.org/starview?object_type=1&object_id=1329&object_name=HD+1,ω Sgr (Terebellum),Sagittarius,19h55m50.40s,-26Â°17'58.0",4.7,23.793 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=1330&object_name=HD+1,χ Cas,Cassiopeia,01h33m55.90s,+59Â°13'55.0",4.71,62.657 parsecs,-42.7,-22,5.938,4.791,,,TYC 3683-2185-1,USNO-A2 1425-02116141,,HIP 7294
https://server6.sky-map.org/starview?object_type=1&object_id=1331&object_name=HD+1,65 And (65 Andromedae),Andromeda,02h25m37.40s,+50Â°16'43.0",4.71,105.708 parsecs,24.8,-14.2,6.742,4.895,,,TYC 3302-1892-1,USNO-A2 1350-02311642,,HIP 11313
https://server6.sky-map.org/starview?object_type=1&object_id=1332&object_name=HD+1,52 Per,Perseus,04h14m53.30s,+40Â°29'01.0",4.71,192.308 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=1333&object_name=HD+1,λ Aur (Al Hurr),Auriga,05h19m08.50s,+40Â°05'57.0",4.71,12.645 parsecs,0,0,5.438,4.761,,,TYC 2900-2157-1,USNO-A2 1275-04696320,,HIP 24813
https://server6.sky-map.org/starview?object_type=1&object_id=1334&object_name=HD+1,HD 34968,Lepus,05h20m26.90s,-21Â°14'22.0",4.71,140.647 parsecs,0,0,4.665,4.723,,,TYC 5927-1581-1,USNO-A2 0675-02014292,,HIP 24927
https://server6.sky-map.org/starview?object_type=1&object_id=1335&object_name=HD+1,31 Ori,Orion,05h29m44.00s,-01Â°05'32.0",4.71,139.86 parsecs,1.6,-25.8,6.774,4.884,,,TYC 4753-1894-1,USNO-A2 0825-01539411,,HIP 25737
https://server6.sky-map.org/starview?object_type=1&object_id=1336&object_name=HD+1,HD 63744,Puppis,07h48m20.30s,-47Â°04'40.0",4.71,69.638 parsecs,-100.6,-79.2,6.028,4.803,,,TYC 8138-3767-1,USNO-A2 0375-04057464,,HIP 38089
https://server6.sky-map.org/starview?object_type=1&object_id=1337&object_name=HD+1,HD 78764,Carina,09h05m38.30s,-70Â°32'20.0",4.71,331.126 parsecs,-4,8.6,4.461,4.627,,,TYC 9199-2885-1,USNO-A2 0150-05751836,,HIP 44626
https://server6.sky-map.org/starview?object_type=1&object_id=1338&object_name=HD+1,37 LMi,Leo Minor,10h38m43.20s,+31Â°58'34.0",4.71,145.349 parsecs,0.1,8,5.694,4.768,,,TYC 2512-1144-1,USNO-A2 1200-06558784,,HIP 52098
https://server6.sky-map.org/starview?object_type=1&object_id=1339&object_name=HD+1,ω UMa (Tien Laou),Ursa Major,10h53m58.70s,+43Â°11'24.0",4.71,81.833 parsecs,43.1,-22.7,4.629,4.659,,,TYC 3011-2549-1,USNO-A2 1275-07815224,,HIP 53295
https://server6.sky-map.org/starview?object_type=1&object_id=1340&object_name=HD+1,HD 113703,Centaurus,13h06m16.70s,-48Â°27'49.0",4.71,126.904 parsecs,-31.4,-17.5,4.519,4.669,,,TYC 8250-3266-1,USNO-A2 0375-17364168,,HIP 63945
https://server6.sky-map.org/starview?object_type=1&object_id=1341&object_name=HD+1,HD 121474,Centaurus,13h57m38.90s,-63Â°41'12.0",4.71,64.061 parsecs,-40,-32.4,6.111,4.824,,,TYC 9008-4454-1,USNO-A2 0225-18688572,,HIP 68191
https://server6.sky-map.org/starview?object_type=1&object_id=1342&object_name=HD+1,ξ Aql (Libertas),Aquila,19h54m14.90s,+08Â°27'41.0",4.71,62.657 parsecs,102.4,-81,6.048,4.824,,,TYC 1058-3400-1,USNO-A2 0975-17030944,,HIP 97938
https://server6.sky-map.org/starview?object_type=1&object_id=1343&object_name=HD+1,ε Mic,Microscopium,21h17m56.30s,-32Â°10'21.0",4.71,50.607 parsecs,55.9,-23.9,4.794,4.717,,,TYC 7476-923-1,USNO-A2 0525-43184258,,HIP 105140
https://server6.sky-map.org/starview?object_type=1&object_id=1344&object_name=HD+1,HD 217382,Cepheus,22h54m24.80s,+84Â°20'46.0",4.71,119.76 parsecs,98,23.8,6.557,4.85,,,TYC 4650-3036-1,USNO-A2 1725-00750277,,HIP 113116
https://server6.sky-map.org/starview?object_type=1&object_id=1345&object_name=HD+1,101 Aqr (b3 Aqr),Aquarius,23h33m16.60s,-20Â°54'52.0",4.71,98.232 parsecs,0,0,4.778,4.759,,,TYC 6409-1232-1,,,HIP 116247
https://server6.sky-map.org/starview?object_type=1&object_id=1346&object_name=HD+1,ι Phe,Phoenix,23h35m04.60s,-42Â°36'54.0",4.71,83.893 parsecs,43.3,4.9,4.803,4.705,,,TYC 8020-969-1,USNO-A2 0450-40674243,,HIP 116389
https://server6.sky-map.org/starview?object_type=1&object_id=1347&object_name=HD+1,κ Ret,Reticulum,03h29m22.70s,-62Â°56'15.0",4.72,21.436 parsecs,382.7,374.1,5.163,4.75,,,TYC 8870-1384-1,USNO-A2 0225-00877973,,HIP 16245
https://server6.sky-map.org/starview?object_type=1&object_id=1348&object_name=HD+1,ζ Dor (Kaou Pih),Dorado,05h05m30.60s,-57Â°28'22.0",4.72,11.651 parsecs,-31.9,118.1,5.32,4.767,,,TYC 8514-2291-1,USNO-A2 0300-01566369,,HIP 23693
https://server6.sky-map.org/starview?object_type=1&object_id=1349&object_name=HD+1,19 Pup,Puppis,08h11m16.30s,-12Â°55'37.0",4.72,56.689 parsecs,-24.1,8.8,5.908,4.82,,,TYC 5434-3731-1,USNO-A2 0750-05879723,,HIP 40084
